com.samsung.health.step_count,1140029,6
speed,pkg_name,count,sample_position_type,time_offset,start_time,calorie,deviceuuid,custom,end_time,datauuid,distance,create_time,update_time
1.245932,com.sec.android.app.shealth,8,,32400000,2020. 07. 08. 오전 12:48:00,0.237804,sb+tNhfKEH,,2020. 07. 08. 오전 12:49:00,15941368-0000-0000-0000-941368800000,5.600000,2020. 07. 08. 오전 12:48:12,2020. 07. 08. 오전 12:48:12,
0.888889,com.sec.android.app.shealth,13,230002,32400000,2020. 07. 07. 오후 8:06:00,0.590000,Eb+lTn/Fs+,,2020. 07. 07. 오후 8:06:59,a5aca5c7-dea0-a464-f2ba-1a20de42a6f5,8.900000,2020. 07. 07. 오후 8:07:09,2020. 07. 07. 오후 8:07:09,
1.888889,com.sec.android.app.shealth,14,230002,32400000,2020. 07. 07. 오후 8:07:00,0.380000,Eb+lTn/Fs+,,2020. 07. 07. 오후 8:07:59,d11a6ddb-d2fa-e929-a6d1-033d3350255b,11.490000,2020. 07. 07. 오후 8:15:00,2020. 07. 07. 오후 8:15:00,
1.527778,com.sec.android.app.shealth,31,230002,32400000,2020. 07. 07. 오후 8:08:00,1.170000,Eb+lTn/Fs+,,2020. 07. 07. 오후 8:08:59,995baa05-1c15-5d92-36da-a262d736cd95,23.650000,2020. 07. 07. 오후 8:15:00,2020. 07. 07. 오후 8:15:00,
1.333333,com.sec.android.app.shealth,17,230002,32400000,2020. 07. 07. 오후 8:13:00,0.610000,Eb+lTn/Fs+,,2020. 07. 07. 오후 8:13:59,d71f98d9-f256-4948-6f8e-a2cb3253029d,12.770000,2020. 07. 07. 오후 8:15:00,2020. 07. 07. 오후 8:15:00,
2.944444,com.sec.android.app.shealth,42,230002,32400000,2020. 07. 07. 오후 8:28:00,2.700000,Eb+lTn/Fs+,,2020. 07. 07. 오후 8:28:59,d6536cba-8bfb-1393-7593-80701d3d7831,39.620000,2020. 07. 07. 오후 8:29:47,2020. 07. 07. 오후 8:29:47,
2.995687,com.sec.android.app.shealth,174,230002,32400000,2020. 07. 07. 오후 8:29:00,12.830000,Eb+lTn/Fs+,,2020. 07. 07. 오후 8:29:59,714a55aa-6177-703e-6dc4-5d0ba13d8916,170.620000,2020. 07. 07. 오후 8:29:47,2020. 07. 07. 오후 8:30:01,
2.241720,com.sec.android.app.shealth,131,230002,32400000,2020. 07. 07. 오후 8:30:00,6.290000,Eb+lTn/Fs+,,2020. 07. 07. 오후 8:30:59,5d14a413-d39d-c80d-3072-9bf475dd8e08,114.380000,2020. 07. 07. 오후 8:30:01,2020. 07. 07. 오후 8:35:01,
2.166667,com.sec.android.app.shealth,128,230002,32400000,2020. 07. 07. 오후 8:31:00,6.140000,Eb+lTn/Fs+,,2020. 07. 07. 오후 8:31:59,c9d816ea-90d0-f8c9-91cc-9f2aa35b41d0,100.390000,2020. 07. 07. 오후 8:35:01,2020. 07. 07. 오후 8:35:01,
1.333333,com.sec.android.app.shealth,65,230002,32400000,2020. 07. 07. 오후 8:32:00,2.350000,Eb+lTn/Fs+,,2020. 07. 07. 오후 8:32:59,c98a7241-74f1-cb08-6b3f-bbd202d9163c,48.700000,2020. 07. 07. 오후 8:35:01,2020. 07. 07. 오후 8:35:01,
0.888889,com.sec.android.app.shealth,18,230002,32400000,2020. 07. 07. 오후 8:41:00,0.700000,Eb+lTn/Fs+,,2020. 07. 07. 오후 8:41:59,96b7456d-e02d-50c9-6111-f5ac0edafcb5,12.380000,2020. 07. 07. 오후 8:45:34,2020. 07. 07. 오후 8:45:34,
1.887708,com.sec.android.app.shealth,123,230002,32400000,2020. 07. 07. 오후 8:47:00,4.940000,Eb+lTn/Fs+,,2020. 07. 07. 오후 8:47:59,ed815530-c6fb-bd20-4ddb-9f25f6d22e0e,99.500000,2020. 07. 07. 오후 8:47:46,2020. 07. 07. 오후 8:50:31,
2.222222,com.sec.android.app.shealth,79,230002,32400000,2020. 07. 07. 오후 8:48:00,4.040000,Eb+lTn/Fs+,,2020. 07. 07. 오후 8:48:59,bbd4432c-4103-3a63-82b9-424d4b8d1e2b,66.860000,2020. 07. 07. 오후 8:50:31,2020. 07. 07. 오후 8:50:31,
1.277778,com.sec.android.app.shealth,18,230002,32400000,2020. 07. 07. 오후 8:49:00,0.710000,Eb+lTn/Fs+,,2020. 07. 07. 오후 8:49:59,cff02fc0-c115-25b7-94ec-91928b14bb7d,13.230000,2020. 07. 07. 오후 8:50:31,2020. 07. 07. 오후 8:50:31,
2.916667,com.sec.android.app.shealth,80,230002,32400000,2020. 07. 07. 오후 9:00:00,4.950000,Eb+lTn/Fs+,,2020. 07. 07. 오후 9:00:59,07c8dbc0-f47b-f289-d37c-2d131e693976,72.770000,2020. 07. 07. 오후 9:01:49,2020. 07. 07. 오후 9:01:49,
2.265467,com.sec.android.app.shealth,135,230002,32400000,2020. 07. 07. 오후 9:01:00,6.730000,Eb+lTn/Fs+,,2020. 07. 07. 오후 9:01:59,d044e109-8d7a-f650-a13b-429f060b5dff,114.640000,2020. 07. 07. 오후 9:01:49,2020. 07. 07. 오후 9:03:47,
1.972222,com.sec.android.app.shealth,132,230002,32400000,2020. 07. 07. 오후 9:02:00,5.300000,Eb+lTn/Fs+,,2020. 07. 07. 오후 9:02:59,3381835b-7933-8c80-f45f-11151b8e5c79,109.360000,2020. 07. 07. 오후 9:03:47,2020. 07. 07. 오후 9:03:47,
1.527778,com.sec.android.app.shealth,23,230002,32400000,2020. 07. 07. 오후 9:03:00,0.900000,Eb+lTn/Fs+,,2020. 07. 07. 오후 9:03:59,bda5ffb7-cd15-6e10-1099-c2c2d1f3c48f,17.890000,2020. 07. 07. 오후 9:03:47,2020. 07. 07. 오후 9:03:47,
1.388889,com.sec.android.app.shealth,23,230002,32400000,2020. 07. 07. 오후 9:04:00,0.820000,Eb+lTn/Fs+,,2020. 07. 07. 오후 9:04:59,0dfc782d-e953-258b-61cd-e9309a547376,17.320000,2020. 07. 07. 오후 9:08:28,2020. 07. 07. 오후 9:08:28,
1.472222,com.sec.android.app.shealth,10,230002,32400000,2020. 07. 07. 오후 9:15:00,0.330000,Eb+lTn/Fs+,,2020. 07. 07. 오후 9:15:59,5b21a336-4438-ec2c-84b5-50bbd35c190d,7.490000,2020. 07. 07. 오후 9:15:58,2020. 07. 07. 오후 9:15:58,
1.278748,com.sec.android.app.shealth,22,230002,32400000,2020. 07. 07. 오후 9:16:00,0.810000,Eb+lTn/Fs+,,2020. 07. 07. 오후 9:16:59,872406b9-18b3-5b50-d1a0-ebcdc557f206,16.290000,2020. 07. 07. 오후 9:16:02,2020. 07. 07. 오후 9:23:42,
1.250000,com.sec.android.app.shealth,14,230002,32400000,2020. 07. 07. 오후 9:17:00,0.480000,Eb+lTn/Fs+,,2020. 07. 07. 오후 9:17:59,524bd8ef-bbde-eb9e-7082-06ff5bd88efc,10.330000,2020. 07. 07. 오후 9:23:42,2020. 07. 07. 오후 9:23:42,
6.944444,com.sec.android.app.shealth,10,230002,32400000,2020. 07. 07. 오후 9:24:00,0.590000,Eb+lTn/Fs+,,2020. 07. 07. 오후 9:24:59,f2417f52-8ba5-689d-0ace-373f2bf3042d,18.040000,2020. 07. 07. 오후 9:25:03,2020. 07. 07. 오후 9:25:03,
6.518721,com.sec.android.app.shealth,7,230002,32400000,2020. 07. 07. 오후 9:25:00,0.910000,Eb+lTn/Fs+,,2020. 07. 07. 오후 9:25:59,66c0e1a2-77a2-b248-78b7-26f558afcb02,9.930000,2020. 07. 07. 오후 9:25:03,2020. 07. 07. 오후 9:25:03,
2.277778,com.sec.android.app.shealth,10,230002,32400000,2020. 07. 07. 오후 10:13:00,0.260000,Eb+lTn/Fs+,,2020. 07. 07. 오후 10:13:59,50019c68-b6de-e881-9392-3e18e54378a2,8.250000,2020. 07. 07. 오후 10:13:26,2020. 07. 07. 오후 10:13:26,
1.611111,com.sec.android.app.shealth,24,230002,32400000,2020. 07. 07. 오후 10:16:00,1.080000,Eb+lTn/Fs+,,2020. 07. 07. 오후 10:16:59,be10d2a4-59d6-4c58-887a-0f5a0bb10526,18.750000,2020. 07. 07. 오후 10:19:41,2020. 07. 07. 오후 10:19:41,
0.916667,com.sec.android.app.shealth,11,230002,32400000,2020. 07. 07. 오후 10:34:00,0.430000,Eb+lTn/Fs+,,2020. 07. 07. 오후 10:34:59,44d5654f-4d7d-b0ab-2a3e-7a504041c157,7.450000,2020. 07. 07. 오후 10:35:01,2020. 07. 07. 오후 10:35:01,
1.222222,com.sec.android.app.shealth,12,230002,32400000,2020. 07. 07. 오후 10:46:00,0.430000,Eb+lTn/Fs+,,2020. 07. 07. 오후 10:46:59,eeaad772-d003-33db-6068-fd6082fc29bb,8.690000,2020. 07. 07. 오후 10:47:26,2020. 07. 07. 오후 10:47:26,
1.463310,com.sec.android.app.shealth,28,230002,32400000,2020. 07. 07. 오후 10:47:00,1.000000,Eb+lTn/Fs+,,2020. 07. 07. 오후 10:47:59,af9b28c0-718b-8eb5-fbfd-3b1c42e00152,21.330000,2020. 07. 07. 오후 10:47:26,2020. 07. 07. 오후 10:48:03,
1.521640,com.sec.android.app.shealth,19,230002,32400000,2020. 07. 07. 오후 10:48:00,0.710000,Eb+lTn/Fs+,,2020. 07. 07. 오후 10:48:59,4e5ea330-362c-dd69-2302-d65f26549a49,14.500000,2020. 07. 07. 오후 10:48:38,2020. 07. 07. 오후 10:48:38,
1.333333,com.sec.android.app.shealth,16,230002,32400000,2020. 07. 07. 오후 11:13:00,0.570000,Eb+lTn/Fs+,,2020. 07. 07. 오후 11:13:59,07908dc5-6203-56df-9153-bdf773937f0f,11.950000,2020. 07. 07. 오후 11:15:01,2020. 07. 07. 오후 11:15:01,
2.114873,com.sec.android.app.shealth,14,230002,32400000,2020. 07. 07. 오후 11:19:00,0.600000,Eb+lTn/Fs+,,2020. 07. 07. 오후 11:19:59,2fba6e40-b532-7f27-75bd-6e0032fb1a1d,11.900000,2020. 07. 07. 오후 11:19:20,2020. 07. 07. 오후 11:19:20,
1.027778,com.sec.android.app.shealth,12,230002,32400000,2020. 07. 07. 오후 11:23:00,0.440000,Eb+lTn/Fs+,,2020. 07. 07. 오후 11:23:59,030d9fc0-4172-8626-d35a-e7df5d50f8b5,8.410000,2020. 07. 07. 오후 11:26:37,2020. 07. 07. 오후 11:26:37,
2.638889,com.sec.android.app.shealth,21,230002,32400000,2020. 07. 07. 오후 11:24:00,0.620000,Eb+lTn/Fs+,,2020. 07. 07. 오후 11:24:59,27753ac8-58fc-bb0d-f947-1d211e078e44,17.800000,2020. 07. 07. 오후 11:26:37,2020. 07. 07. 오후 11:26:37,
1.422739,com.sec.android.app.shealth,31,230002,32400000,2020. 07. 07. 오후 11:26:00,1.040000,Eb+lTn/Fs+,,2020. 07. 07. 오후 11:26:59,f69c8725-6651-d2a5-5b3f-a32b109cfd78,21.350000,2020. 07. 07. 오후 11:26:37,2020. 07. 07. 오후 11:28:05,
1.250000,com.sec.android.app.shealth,34,230002,32400000,2020. 07. 07. 오후 11:28:00,1.210000,Eb+lTn/Fs+,,2020. 07. 07. 오후 11:28:59,e151933f-4218-9a98-34ce-2e43b27e80aa,25.020000,2020. 07. 07. 오후 11:29:16,2020. 07. 07. 오후 11:29:16,
1.222222,com.sec.android.app.shealth,69,230002,32400000,2020. 07. 07. 오후 11:29:00,2.350000,Eb+lTn/Fs+,,2020. 07. 07. 오후 11:29:59,96340f27-3cf9-55aa-ce86-ab9ee9acfecd,50.740000,2020. 07. 07. 오후 11:30:36,2020. 07. 07. 오후 11:30:36,
1.504220,com.sec.android.app.shealth,94,230002,32400000,2020. 07. 07. 오후 11:30:00,3.220000,Eb+lTn/Fs+,,2020. 07. 07. 오후 11:30:59,81c4cec3-c541-532b-ddd8-ada6a58b288a,72.580000,2020. 07. 07. 오후 11:30:36,2020. 07. 07. 오후 11:31:14,
1.715011,com.sec.android.app.shealth,106,230002,32400000,2020. 07. 07. 오후 11:31:00,3.680000,Eb+lTn/Fs+,,2020. 07. 07. 오후 11:31:59,a1def82a-c927-c763-5ded-ae92031716b0,84.800000,2020. 07. 07. 오후 11:31:14,2020. 07. 07. 오후 11:32:20,
1.030268,com.sec.android.app.shealth,11,230002,32400000,2020. 07. 07. 오후 11:32:00,0.330000,Eb+lTn/Fs+,,2020. 07. 07. 오후 11:32:59,542623b3-9ec4-6b0d-3bda-b63c61948d51,7.730000,2020. 07. 07. 오후 11:32:44,2020. 07. 07. 오후 11:33:16,
1.309362,com.sec.android.app.shealth,49,230002,32400000,2020. 07. 07. 오후 11:33:00,1.600000,Eb+lTn/Fs+,,2020. 07. 07. 오후 11:33:59,b5fce93b-dd7e-2e48-bea5-652c3ee83266,36.330000,2020. 07. 07. 오후 11:33:28,2020. 07. 07. 오후 11:34:41,
1.354720,com.sec.android.app.shealth,83,230002,32400000,2020. 07. 07. 오후 11:34:00,2.750000,Eb+lTn/Fs+,,2020. 07. 07. 오후 11:34:59,ff6995ca-71ee-8c6b-b737-25c5237f9388,63.050000,2020. 07. 07. 오후 11:34:41,2020. 07. 07. 오후 11:35:01,
1.555556,com.sec.android.app.shealth,11,230002,32400000,2020. 07. 07. 오후 11:50:00,0.380000,Eb+lTn/Fs+,,2020. 07. 07. 오후 11:50:59,d0a1be08-4352-971a-5081-c869d2177fa2,8.560000,2020. 07. 07. 오후 11:52:46,2020. 07. 07. 오후 11:52:46,
1.583333,com.sec.android.app.shealth,10,230002,32400000,2020. 07. 07. 오후 11:51:00,0.350000,Eb+lTn/Fs+,,2020. 07. 07. 오후 11:51:59,6bc75fa1-fe7f-57ad-2832-030d84828129,7.800000,2020. 07. 07. 오후 11:52:46,2020. 07. 07. 오후 11:52:46,
1.416667,com.sec.android.app.shealth,13,230002,32400000,2020. 07. 07. 오후 11:52:00,0.460000,Eb+lTn/Fs+,,2020. 07. 07. 오후 11:52:59,7bc81b32-ac2f-0063-6d7c-911036933556,9.960000,2020. 07. 07. 오후 11:52:46,2020. 07. 07. 오후 11:52:46,
1.416667,com.sec.android.app.shealth,56,230002,32400000,2020. 07. 08. 오전 12:03:00,1.970000,Eb+lTn/Fs+,,2020. 07. 08. 오전 12:03:59,2ba11f8d-3714-ee34-d84f-646f49ccf530,42.750000,2020. 07. 08. 오전 12:06:38,2020. 07. 08. 오전 12:06:38,
1.432833,com.sec.android.app.shealth,112,230002,32400000,2020. 07. 08. 오전 12:04:00,3.950000,Eb+lTn/Fs+,,2020. 07. 08. 오전 12:04:59,51d6f2a7-83d8-4efa-e598-10a98c1cee14,85.970000,2020. 07. 08. 오전 12:06:38,2020. 07. 08. 오전 12:06:38,
1.444833,com.sec.android.app.shealth,113,230002,32400000,2020. 07. 08. 오전 12:05:00,3.880000,Eb+lTn/Fs+,,2020. 07. 08. 오전 12:05:59,ab33e290-154d-59d8-14f8-b34c09fa1c10,86.690000,2020. 07. 08. 오전 12:06:38,2020. 07. 08. 오전 12:06:38,
1.458531,com.sec.android.app.shealth,101,230002,32400000,2020. 07. 08. 오전 12:06:00,3.470000,Eb+lTn/Fs+,,2020. 07. 08. 오전 12:06:59,9ac12b2b-2853-e379-0d77-6dd2d929d136,77.600000,2020. 07. 08. 오전 12:06:38,2020. 07. 08. 오전 12:08:33,
1.166667,com.sec.android.app.shealth,10,230002,32400000,2020. 07. 08. 오전 12:08:00,0.350000,Eb+lTn/Fs+,,2020. 07. 08. 오전 12:08:59,dfb0498a-fb8e-3f96-e2bd-aaf604de1b22,7.250000,2020. 07. 08. 오전 12:08:55,2020. 07. 08. 오전 12:08:55,
1.055556,com.sec.android.app.shealth,12,230002,32400000,2020. 07. 08. 오전 12:09:00,0.440000,Eb+lTn/Fs+,,2020. 07. 08. 오전 12:09:59,96ed4ba5-9ae4-7bb9-960e-dd7e6695dd0f,8.450000,2020. 07. 08. 오전 12:09:30,2020. 07. 08. 오전 12:09:30,
1.638726,com.sec.android.app.shealth,23,230002,32400000,2020. 07. 08. 오전 12:11:00,1.170000,Eb+lTn/Fs+,,2020. 07. 08. 오전 12:11:59,777ec75e-0188-865e-0ef0-e717aeb93644,18.140000,2020. 07. 08. 오전 12:11:26,2020. 07. 08. 오전 12:12:10,
1.449288,com.sec.android.app.shealth,58,230002,32400000,2020. 07. 08. 오전 12:13:00,1.970000,Eb+lTn/Fs+,,2020. 07. 08. 오전 12:13:59,41eda69c-bf75-1a44-e117-7d1d44601594,44.760000,2020. 07. 08. 오전 12:13:30,2020. 07. 08. 오전 12:13:54,
1.777778,com.sec.android.app.shealth,19,230002,32400000,2020. 07. 08. 오전 12:15:00,0.760000,Eb+lTn/Fs+,,2020. 07. 08. 오전 12:15:59,ff5cf64a-62c3-c48d-f30f-365f40107075,15.640000,2020. 07. 08. 오전 12:17:34,2020. 07. 08. 오전 12:17:34,
1.166667,com.sec.android.app.shealth,10,230002,32400000,2020. 07. 08. 오전 12:48:00,0.350000,Eb+lTn/Fs+,,2020. 07. 08. 오전 12:48:59,4fa475e0-f138-7057-84d3-e9fd9bd3fee7,7.200000,2020. 07. 08. 오전 12:48:30,2020. 07. 08. 오전 12:48:30,
0.568618,com.sec.android.app.shealth,8,,32400000,2020. 07. 08. 오전 6:14:00,0.374384,sb+tNhfKEH,,2020. 07. 08. 오전 6:15:00,15941564-0000-0000-0000-941564400000,5.840000,2020. 07. 08. 오전 6:14:26,2020. 07. 08. 오전 6:14:26,
2.333333,com.sec.android.app.shealth,11,230002,32400000,2020. 07. 08. 오전 4:40:00,0.540000,Eb+lTn/Fs+,,2020. 07. 08. 오전 4:40:59,4d8864e2-ccea-b56f-f67a-b2d79c2d1258,10.230000,2020. 07. 08. 오전 4:51:35,2020. 07. 08. 오전 4:51:35,
2.572059,com.sec.android.app.shealth,54,230002,32400000,2020. 07. 08. 오전 6:31:00,3.070000,Eb+lTn/Fs+,,2020. 07. 08. 오전 6:31:59,e0bc50cd-be10-9588-aa5a-cbe86cd681a5,49.960000,2020. 07. 08. 오전 6:31:21,2020. 07. 08. 오전 6:33:30,
1.888889,com.sec.android.app.shealth,24,230002,32400000,2020. 07. 08. 오전 6:32:00,1.190000,Eb+lTn/Fs+,,2020. 07. 08. 오전 6:32:59,548356f9-7e3e-d41c-a158-41e23291b675,19.480000,2020. 07. 08. 오전 6:33:30,2020. 07. 08. 오전 6:33:30,
1.416667,com.sec.android.app.shealth,16,230002,32400000,2020. 07. 08. 오전 6:33:00,0.600000,Eb+lTn/Fs+,,2020. 07. 08. 오전 6:33:59,0032adf7-bec7-a897-6e89-eb836301a9ab,11.900000,2020. 07. 08. 오전 6:35:01,2020. 07. 08. 오전 6:35:01,
0.972222,com.sec.android.app.shealth,22,230002,32400000,2020. 07. 08. 오전 6:36:00,0.790000,Eb+lTn/Fs+,,2020. 07. 08. 오전 6:36:59,0b32f3d0-ef8a-0f21-65ac-6d248a673266,15.340000,2020. 07. 08. 오전 6:37:41,2020. 07. 08. 오전 6:37:41,
1.777778,com.sec.android.app.shealth,10,230002,32400000,2020. 07. 08. 오전 6:38:00,0.290000,Eb+lTn/Fs+,,2020. 07. 08. 오전 6:38:59,bc560c79-4c02-4b25-756b-d110e55ef5e3,8.200000,2020. 07. 08. 오전 6:39:10,2020. 07. 08. 오전 6:39:10,
1.916667,com.sec.android.app.shealth,11,230002,32400000,2020. 07. 08. 오전 6:39:00,0.300000,Eb+lTn/Fs+,,2020. 07. 08. 오전 6:39:59,b032117f-cb94-bf3f-a138-2fb0c7d49abf,9.070000,2020. 07. 08. 오전 6:39:10,2020. 07. 08. 오전 6:39:10,
0.981156,com.sec.android.app.shealth,12,230002,32400000,2020. 07. 08. 오전 6:46:00,0.360000,Eb+lTn/Fs+,,2020. 07. 08. 오전 6:46:59,86a226a7-1297-4a72-7c75-3bc056a1ba19,8.319000,2020. 07. 08. 오전 6:46:22,2020. 07. 08. 오전 6:46:23,
0.861111,com.sec.android.app.shealth,15,230002,32400000,2020. 07. 08. 오전 6:47:00,0.650000,Eb+lTn/Fs+,,2020. 07. 08. 오전 6:47:59,76cb1154-0c00-20c9-52d1-fb2982d7ee91,10.160000,2020. 07. 08. 오전 6:47:45,2020. 07. 08. 오전 6:47:45,
1.287434,com.sec.android.app.shealth,69,230002,32400000,2020. 07. 08. 오전 6:48:00,2.340000,Eb+lTn/Fs+,,2020. 07. 08. 오전 6:48:59,fdcd77f7-ce1d-9202-9cb5-2d8a4e663fd5,51.311000,2020. 07. 08. 오전 6:48:06,2020. 07. 08. 오전 6:50:48,
1.500000,com.sec.android.app.shealth,34,230002,32400000,2020. 07. 08. 오전 6:49:00,1.200000,Eb+lTn/Fs+,,2020. 07. 08. 오전 6:49:59,a38d52d4-5130-d6a4-f753-eba17685ce4b,26.260000,2020. 07. 08. 오전 6:50:48,2020. 07. 08. 오전 6:50:48,
1.383392,com.sec.android.app.shealth,24,230002,32400000,2020. 07. 08. 오전 6:52:00,0.860000,Eb+lTn/Fs+,,2020. 07. 08. 오전 6:52:59,4fc94f5c-85cf-bce3-c4af-9de783c0dd52,17.980000,2020. 07. 08. 오전 6:52:37,2020. 07. 08. 오전 6:52:49,
1.361111,com.sec.android.app.shealth,10,230002,32400000,2020. 07. 08. 오전 6:54:00,0.360000,Eb+lTn/Fs+,,2020. 07. 08. 오전 6:54:59,1c8385fc-ca76-0094-7109-bad0785fd8c7,7.520000,2020. 07. 08. 오전 6:54:15,2020. 07. 08. 오전 6:54:15,
1.083333,com.sec.android.app.shealth,19,230002,32400000,2020. 07. 08. 오전 6:55:00,0.700000,Eb+lTn/Fs+,,2020. 07. 08. 오전 6:55:59,410f8d2d-fe9b-3f18-2a27-8de3006ed2e3,13.520000,2020. 07. 08. 오전 6:56:02,2020. 07. 08. 오전 6:56:02,
1.246556,com.sec.android.app.shealth,17,230002,32400000,2020. 07. 08. 오전 6:56:00,0.500000,Eb+lTn/Fs+,,2020. 07. 08. 오전 6:56:59,7e77e79b-d7fe-cb18-fbdb-339ae52c018a,12.460000,2020. 07. 08. 오전 6:56:24,2020. 07. 08. 오전 6:56:28,
1.551937,com.sec.android.app.shealth,19,230002,32400000,2020. 07. 08. 오전 6:57:00,0.620000,Eb+lTn/Fs+,,2020. 07. 08. 오전 6:57:59,98a67874-22d9-fd2c-94cb-fff17a563694,14.830000,2020. 07. 08. 오전 6:57:11,2020. 07. 08. 오전 6:57:18,
2.000000,com.sec.android.app.shealth,10,230002,32400000,2020. 07. 08. 오전 6:58:00,0.300000,Eb+lTn/Fs+,,2020. 07. 08. 오전 6:58:59,e387112f-d24f-570a-dbae-3285a7f62e4b,8.250000,2020. 07. 08. 오전 6:58:57,2020. 07. 08. 오전 6:58:57,
1.124936,com.sec.android.app.shealth,21,230002,32400000,2020. 07. 08. 오전 6:59:00,0.670000,Eb+lTn/Fs+,,2020. 07. 08. 오전 6:59:59,73398df4-8c20-49a8-f8c1-72a2636728a2,15.240000,2020. 07. 08. 오전 6:59:32,2020. 07. 08. 오전 6:59:57,
1.108388,com.sec.android.app.shealth,11,230002,32400000,2020. 07. 08. 오전 7:00:00,0.530000,Eb+lTn/Fs+,,2020. 07. 08. 오전 7:00:59,29471619-d8b5-6bb8-b28b-b089fc759271,7.409000,2020. 07. 08. 오전 7:00:06,2020. 07. 08. 오전 7:00:07,
0.686892,com.sec.android.app.shealth,15,,32400000,2020. 07. 08. 오전 7:30:00,0.412823,sb+tNhfKEH,,2020. 07. 08. 오전 7:31:00,15941610-0000-0000-0000-941610000000,7.370000,2020. 07. 08. 오전 7:30:57,2020. 07. 08. 오전 7:30:57,
0.950884,com.sec.android.app.shealth,18,,32400000,2020. 07. 08. 오전 7:32:00,0.448759,sb+tNhfKEH,,2020. 07. 08. 오전 7:33:00,15941611-0000-0000-0000-941611200000,8.720000,2020. 07. 08. 오전 7:32:34,2020. 07. 08. 오전 7:32:34,
1.360424,com.sec.android.app.shealth,15,,32400000,2020. 07. 08. 오전 7:34:00,0.505377,sb+tNhfKEH,,2020. 07. 08. 오전 7:35:00,15941612-0000-0000-0000-941612400000,10.900000,2020. 07. 08. 오전 7:34:19,2020. 07. 08. 오전 7:34:19,
0.558901,com.sec.android.app.shealth,16,,32400000,2020. 07. 08. 오전 7:35:00,0.742452,sb+tNhfKEH,,2020. 07. 08. 오전 7:36:00,15941613-0000-0000-0000-941613000000,11.580000,2020. 07. 08. 오전 7:35:46,2020. 07. 08. 오전 7:35:46,
1.177355,com.sec.android.app.shealth,12,,32400000,2020. 07. 08. 오전 7:37:00,0.400557,sb+tNhfKEH,,2020. 07. 08. 오전 7:38:00,15941614-0000-0000-0000-941614200000,8.280000,2020. 07. 08. 오전 7:37:56,2020. 07. 08. 오전 7:37:56,
0.838670,com.sec.android.app.shealth,34,,32400000,2020. 07. 08. 오전 7:38:00,1.386454,sb+tNhfKEH,,2020. 07. 08. 오전 7:39:00,15941614-0000-0000-0000-941614800000,25.230000,2020. 07. 08. 오전 7:38:42,2020. 07. 08. 오전 7:38:42,
1.064543,com.sec.android.app.shealth,93,,32400000,2020. 07. 08. 오전 7:39:00,3.106248,sb+tNhfKEH,,2020. 07. 08. 오전 7:40:00,15941615-0000-0000-0000-941615400000,61.914528,2020. 07. 08. 오전 7:40:02,2020. 07. 08. 오전 7:40:02,
1.043880,com.sec.android.app.shealth,121,,32400000,2020. 07. 08. 오전 7:40:00,3.067297,sb+tNhfKEH,,2020. 07. 08. 오전 7:41:00,15941616-0000-0000-0000-941616000000,61.278191,2020. 07. 08. 오전 7:41:01,2020. 07. 08. 오전 7:41:01,
0.921689,com.sec.android.app.shealth,55,,32400000,2020. 07. 08. 오전 7:41:00,2.054355,sb+tNhfKEH,,2020. 07. 08. 오전 7:42:00,15941616-0000-0000-0000-941616600000,38.893127,2020. 07. 08. 오전 7:41:54,2020. 07. 08. 오전 7:41:54,
1.054533,com.sec.android.app.shealth,31,,32400000,2020. 07. 08. 오전 7:57:00,1.224305,sb+tNhfKEH,,2020. 07. 08. 오전 7:58:00,15941626-0000-0000-0000-941626200000,24.789448,2020. 07. 08. 오전 7:58:04,2020. 07. 08. 오전 7:58:04,
1.591613,com.sec.android.app.shealth,126,,32400000,2020. 07. 08. 오전 7:58:00,4.170459,sb+tNhfKEH,,2020. 07. 08. 오전 7:59:00,15941626-0000-0000-0000-941626800000,95.376366,2020. 07. 08. 오전 7:59:03,2020. 07. 08. 오전 7:59:03,
1.298491,com.sec.android.app.shealth,106,,32400000,2020. 07. 08. 오전 7:59:00,3.608397,sb+tNhfKEH,,2020. 07. 08. 오전 8:00:00,15941627-0000-0000-0000-941627400000,77.834183,2020. 07. 08. 오전 8:00:01,2020. 07. 08. 오전 8:00:01,
1.101987,com.sec.android.app.shealth,27,,32400000,2020. 07. 08. 오전 8:00:00,0.931140,sb+tNhfKEH,,2020. 07. 08. 오전 8:01:00,15941628-0000-0000-0000-941628000000,19.350000,2020. 07. 08. 오전 8:00:19,2020. 07. 08. 오전 8:00:19,
0.760790,com.sec.android.app.shealth,25,,32400000,2020. 07. 08. 오전 8:03:00,0.961048,sb+tNhfKEH,,2020. 07. 08. 오전 8:04:00,15941629-0000-0000-0000-941629800000,17.256227,2020. 07. 08. 오전 8:04:02,2020. 07. 08. 오전 8:04:02,
1.194623,com.sec.android.app.shealth,82,,32400000,2020. 07. 08. 오전 8:04:00,2.658045,sb+tNhfKEH,,2020. 07. 08. 오전 8:05:00,15941630-0000-0000-0000-941630400000,55.540222,2020. 07. 08. 오전 8:04:50,2020. 07. 08. 오전 8:04:50,
0.350531,com.sec.android.app.shealth,8,,32400000,2020. 07. 08. 오전 8:12:00,0.455259,sb+tNhfKEH,,2020. 07. 08. 오전 8:13:00,15941635-0000-0000-0000-941635200000,5.520000,2020. 07. 08. 오전 8:12:41,2020. 07. 08. 오전 8:12:41,
