com.samsung.shealth.rewards,6105031,4
is_visible,create_time,time_offset,program_id,end_time,device_type,title,exercise_type,exercise_session_id,deviceuuid,start_time,pkg_name,update_time,number_of_streak,datauuid,extra_data,controller_id,source_pkg_name
1,2020-05-30 04:18:34.751,UTC+0900,,2020-05-29 15:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2020-05-29 15:00:00.000,com.sec.android.app.shealth,2020-06-04 15:00:12.130,,f6f995bd-fe23-4e92-9db3-47259da386c7,"{""mTarget"":6000,""mValue"":16860}",tracker.pedometer,,
1,2020-07-14 15:00:06.288,UTC+0900,,2020-07-13 15:00:00.000,2099999,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2020-07-13 15:00:00.000,com.sec.android.app.shealth,2020-07-16 15:00:10.697,,282100ac-3fed-4c2d-b653-326a72ca15aa,"{""mTarget"":6000,""mValue"":12221}",tracker.pedometer,,
1,2020-05-30 15:00:03.311,UTC+0900,,2020-05-24 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2020-05-24 15:00:00.000,com.sec.android.app.shealth,2020-05-30 15:00:03.311,,a05819bd-1f3c-4fe7-9429-5cb29d788c7d,"{""mTarget"":-1,""mValue"":10138}",tracker.pedometer,,
1,2020-03-26 10:48:17.334,UTC+0900,,2020-03-25 15:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2020-03-25 15:00:00.000,com.sec.android.app.shealth,2020-03-31 15:01:37.850,,edc45c58-d629-4e47-bb87-441a9edb7927,"{""mTarget"":6000,""mValue"":8135}",tracker.pedometer,,
1,2020-06-18 11:30:05.497,UTC+0900,,2020-06-17 15:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2020-06-17 15:00:00.000,com.sec.android.app.shealth,2020-07-12 05:08:24.943,,12cdfdbb-8a90-4d0a-b872-51ed0aaa4fc4,"{""mTarget"":6000,""mValue"":7951}",tracker.pedometer,,
1,2020-07-14 15:00:06.317,UTC+0900,,2020-07-13 15:00:00.000,2099999,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2020-07-13 15:00:00.000,com.sec.android.app.shealth,2020-07-15 15:00:05.945,,81895b34-3ac8-46ff-a234-c7c843c20776,"{""mTarget"":-1,""mValue"":12221}",tracker.pedometer,,
1,2020-06-18 11:30:06.264,UTC+0900,,2020-06-17 15:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2020-06-17 15:00:00.000,com.sec.android.app.shealth,2020-07-12 05:08:26.130,,b32a3394-4d55-4093-9f7b-56971ad4fa42,"{""mTarget"":6000,""mValue"":7951}",tracker.pedometer,,
1,2020-05-30 15:00:03.797,UTC+0900,,2020-05-29 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2020-05-29 15:00:00.000,com.sec.android.app.shealth,2020-06-03 15:00:02.637,,668da242-2c10-4083-b58d-770bb40f89f1,"{""mTarget"":-1,""mValue"":16860}",tracker.pedometer,,
0,2020-03-26 11:33:08.445,UTC+0900,,2020-03-26 11:33:08.420,,goal_activity_reward_goal_achieved,,,CHxXcBbd2u,2020-03-26 11:33:08.420,com.sec.android.app.shealth,2020-03-31 13:15:09.536,,c29db44b-8803-4c27-9b7c-b0ca141c08ab,"{""mIsCompleted"":false,""mValue"":79,""mValue2"":60}",goal.activity,,
1,2020-07-15 03:57:11.435,UTC+0900,,2020-07-14 15:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2020-07-14 15:00:00.000,com.sec.android.app.shealth,2020-07-16 22:27:45.686,,a651234a-c498-4509-8181-bf11a3cead37,"{""mTarget"":6000,""mValue"":17352}",tracker.pedometer,,
0,2020-06-18 11:32:41.856,UTC+0900,,2020-06-18 11:32:41.807,,goal_activity_reward_goal_achieved,,,CHxXcBbd2u,2020-06-18 11:32:41.807,com.sec.android.app.shealth,2020-06-19 10:54:35.671,,437c2943-5505-4228-87bb-d1e14a2a84c1,"{""mIsCompleted"":false,""mValue"":75,""mValue2"":60}",goal.activity,,
0,2020-03-31 13:15:09.559,UTC+0900,,2020-03-31 13:15:09.427,,goal_activity_reward_goal_achieved,,,CHxXcBbd2u,2020-03-31 13:15:09.427,com.sec.android.app.shealth,2020-04-02 13:15:08.270,,c73d9fc1-3ddb-4f87-a30b-9e9cb112640e,"{""mIsCompleted"":false,""mValue"":62,""mValue2"":60}",goal.activity,,
1,2020-05-31 06:50:21.196,UTC+0900,,2020-05-30 15:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2020-05-30 15:00:00.000,com.sec.android.app.shealth,2020-06-05 15:00:02.205,,19a656d3-6d2a-4cda-9fd2-75b366d3902e,"{""mTarget"":6000,""mValue"":8105}",tracker.pedometer,,
0,2020-07-15 04:00:14.609,UTC+0900,,2020-07-15 04:00:14.505,,goal_activity_reward_goal_achieved,,,CHxXcBbd2u,2020-07-15 04:00:14.505,com.sec.android.app.shealth,2020-07-16 08:35:30.716,,1d15174e-4905-47d5-97aa-fb51a1dd4d02,"{""mIsCompleted"":false,""mValue"":177,""mValue2"":60}",goal.activity,,
1,2020-06-19 09:19:58.186,UTC+0900,,2020-06-18 15:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2020-06-18 15:00:00.000,com.sec.android.app.shealth,2020-07-12 05:08:24.945,,621eaba4-d393-427a-9827-66a76d412847,"{""mTarget"":6000,""mValue"":9976}",tracker.pedometer,,
1,2020-03-31 13:27:30.274,UTC+0900,,2020-03-30 15:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2020-03-30 15:00:00.000,com.sec.android.app.shealth,2020-04-05 15:00:02.225,,9a709cbf-f789-4f5d-a2b1-86675db9425e,"{""mTarget"":6000,""mValue"":6181}",tracker.pedometer,,
1,2020-05-31 06:50:22.420,UTC+0900,,2020-05-30 15:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2020-05-30 15:00:00.000,com.sec.android.app.shealth,2020-06-05 15:00:11.594,,05e12c7a-27f0-440f-9ea9-dab9fdc127e3,"{""mTarget"":6000,""mValue"":8105}",tracker.pedometer,,
1,2020-07-15 15:00:03.107,UTC+0900,,2020-07-14 15:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2020-07-14 15:00:00.000,com.sec.android.app.shealth,2020-07-16 15:00:05.881,,611be420-b64d-467a-b107-1dfb2ff9e7b0,"{""mTarget"":6000,""mValue"":12830}",tracker.pedometer,,
1,2020-06-19 09:19:59.201,UTC+0900,,2020-06-18 15:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2020-06-18 15:00:00.000,com.sec.android.app.shealth,2020-07-12 05:08:26.044,,e0513f5c-672c-490e-81fd-77eeee0c86d0,"{""mTarget"":6000,""mValue"":9976}",tracker.pedometer,,
1,2020-03-31 13:27:31.593,UTC+0900,,2020-03-30 15:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2020-03-30 15:00:00.000,com.sec.android.app.shealth,2020-04-05 15:00:03.499,,7390c696-59a5-4af4-b936-f941694afb63,"{""mTarget"":6000,""mValue"":6181}",tracker.pedometer,,
0,2020-05-31 07:15:23.182,UTC+0900,,2020-05-31 07:15:23.064,,goal_activity_reward_goal_achieved,,,CHxXcBbd2u,2020-05-31 07:15:23.064,com.sec.android.app.shealth,2020-06-01 10:55:01.807,,8ff50caf-b0a1-4f35-9381-88bf78f87019,"{""mIsCompleted"":false,""mValue"":78,""mValue2"":60}",goal.activity,,
1,2020-07-15 15:00:04.831,UTC+0900,,2020-07-09 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2020-07-09 15:00:00.000,com.sec.android.app.shealth,2020-07-15 15:00:04.831,,a1f3f2c7-d59a-41af-bc86-dd7f19c63631,"{""mTarget"":-1,""mValue"":12714}",tracker.pedometer,,
0,2020-06-19 10:54:35.679,UTC+0900,,2020-06-19 10:54:35.652,,goal_activity_reward_goal_achieved,,,CHxXcBbd2u,2020-06-19 10:54:35.652,com.sec.android.app.shealth,2020-06-20 10:12:47.118,,20b41e9d-1b81-4a69-8768-fece5cf3a58b,"{""mIsCompleted"":false,""mValue"":95,""mValue2"":60}",goal.activity,,
1,2020-04-02 08:21:51.573,UTC+0900,,2020-04-01 15:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2020-04-01 15:00:00.000,com.sec.android.app.shealth,2020-04-07 15:00:01.996,,d465f8cf-2319-42d2-b46e-db61238641f9,"{""mTarget"":6000,""mValue"":7960}",tracker.pedometer,,
1,2020-05-31 15:00:10.517,UTC+0900,,2020-05-25 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2020-05-25 15:00:00.000,com.sec.android.app.shealth,2020-05-31 15:00:10.517,,78f2a3ea-3930-4501-8131-25473f96578e,"{""mTarget"":-1,""mValue"":10298}",tracker.pedometer,,
1,2020-07-15 15:00:05.296,UTC+0900,,2020-07-14 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2020-07-14 15:00:00.000,com.sec.android.app.shealth,2020-07-15 15:00:05.296,,aaa1c9a8-c91f-4fe7-8627-5aa58afb9e72,"{""mTarget"":-1,""mValue"":17352}",tracker.pedometer,,
1,2020-06-20 10:08:09.965,UTC+0900,,2020-06-19 15:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2020-06-19 15:00:00.000,com.sec.android.app.shealth,2020-07-12 05:08:24.988,,a9c45d68-4511-46b7-a062-4d7ab02ac1b4,"{""mTarget"":6000,""mValue"":13537}",tracker.pedometer,,
1,2020-04-02 08:23:49.883,UTC+0900,,2020-04-01 15:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2020-04-01 15:00:00.000,com.sec.android.app.shealth,2020-04-07 15:00:03.098,,5d46f6c1-a3ed-465d-9039-c25f777b1d78,"{""mTarget"":6000,""mValue"":7960}",tracker.pedometer,,
1,2020-06-01 10:50:12.871,UTC+0900,,2020-05-31 15:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2020-05-31 15:00:00.000,com.sec.android.app.shealth,2020-06-06 15:42:34.434,,96fa4b05-80eb-4a9f-9bde-9d124f334019,"{""mTarget"":6000,""mValue"":8564}",tracker.pedometer,,
1,2020-07-15 15:00:05.943,UTC+0900,,2020-07-14 15:00:00.000,2099999,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2020-07-14 15:00:00.000,com.sec.android.app.shealth,2020-07-16 15:00:10.668,,a89a6545-911e-41a3-86e3-ea88a5be4c90,"{""mTarget"":6000,""mValue"":15637}",tracker.pedometer,,
0,2020-06-20 10:12:47.132,UTC+0900,,2020-06-20 10:12:47.098,,goal_activity_reward_goal_achieved,,,CHxXcBbd2u,2020-06-20 10:12:47.098,com.sec.android.app.shealth,2020-06-22 11:29:21.027,,5d288d0c-6075-4d32-97ae-476eee61e007,"{""mIsCompleted"":false,""mValue"":131,""mValue2"":60}",goal.activity,,
0,2020-04-02 13:15:08.298,UTC+0900,,2020-04-02 13:15:08.185,,goal_activity_reward_goal_achieved,,,CHxXcBbd2u,2020-04-02 13:15:08.185,com.sec.android.app.shealth,2020-04-04 06:26:16.563,,0c5dd2b0-09da-41a8-987c-9770d581d74f,"{""mIsCompleted"":false,""mValue"":75,""mValue2"":60}",goal.activity,,
1,2020-07-15 15:00:05.983,UTC+0900,,2020-07-14 15:00:00.000,2099999,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2020-07-14 15:00:00.000,com.sec.android.app.shealth,2020-07-15 15:00:05.983,,bf125775-9d19-418e-82de-6d422508c682,"{""mTarget"":-1,""mValue"":15637}",tracker.pedometer,,
1,2020-06-01 10:52:08.054,UTC+0900,,2020-05-31 15:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2020-05-31 15:00:00.000,com.sec.android.app.shealth,2020-06-06 15:42:35.918,,b2b282cc-5c18-4e1e-96b2-921573fc41c2,"{""mTarget"":6000,""mValue"":8564}",tracker.pedometer,,
1,2020-06-20 10:12:47.782,UTC+0900,,2020-06-19 15:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2020-06-19 15:00:00.000,com.sec.android.app.shealth,2020-07-12 05:08:26.312,,916a9c35-5c71-4d28-a06b-3c4dcb93c198,"{""mTarget"":6000,""mValue"":13537}",tracker.pedometer,,
1,2020-04-04 06:21:15.548,UTC+0900,,2020-04-03 15:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2020-04-03 15:00:00.000,com.sec.android.app.shealth,2020-04-09 15:00:02.341,,7e4776e8-78e3-442f-9e08-111782b55ce1,"{""mTarget"":6000,""mValue"":9056}",tracker.pedometer,,
0,2020-06-01 10:55:01.810,UTC+0900,,2020-06-01 10:55:01.770,,goal_activity_reward_goal_achieved,,,CHxXcBbd2u,2020-06-01 10:55:01.770,com.sec.android.app.shealth,2020-06-02 10:47:58.742,,26f0573e-ee52-4545-8aa3-29e6ae41bce1,"{""mIsCompleted"":false,""mValue"":82,""mValue2"":60}",goal.activity,,
0,2020-07-16 08:35:30.719,UTC+0900,,2020-07-16 08:35:30.638,,goal_activity_reward_goal_achieved,,,CHxXcBbd2u,2020-07-16 08:35:30.638,com.sec.android.app.shealth,2020-07-17 05:36:49.147,,460af722-ff80-4b0a-be71-fd3b9b85b4f3,"{""mIsCompleted"":true,""mValue"":121,""mValue2"":60}",goal.activity,,
1,2020-06-20 15:04:20.061,UTC+0900,,2020-06-19 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2020-06-19 15:00:00.000,com.sec.android.app.shealth,2020-06-20 15:04:20.061,,de41f70d-82b2-4149-a39e-1f5d917d28bc,"{""mTarget"":-1,""mValue"":13537}",tracker.pedometer,,
1,2020-04-04 06:21:16.217,UTC+0900,,2020-04-03 15:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2020-04-03 15:00:00.000,com.sec.android.app.shealth,2020-04-09 15:00:03.894,,d60ed232-db72-403e-b456-71ca1ef28396,"{""mTarget"":6000,""mValue"":9056}",tracker.pedometer,,
1,2020-07-16 08:35:55.283,UTC+0900,,2020-07-15 15:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2020-07-15 15:00:00.000,com.sec.android.app.shealth,2020-07-16 22:27:46.027,,8c4728e0-b30f-4149-bb96-a963d6934fb0,"{""mTarget"":6000,""mValue"":12196}",tracker.pedometer,,
1,2020-06-02 09:15:01.043,UTC+0900,,2020-06-01 15:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2020-06-01 15:00:00.000,com.sec.android.app.shealth,2020-06-07 15:00:01.977,,0720a9cf-0d50-436e-8fd8-cad611694cbf,"{""mTarget"":6000,""mValue"":10200}",tracker.pedometer,,
1,2020-06-22 11:29:20.833,UTC+0900,,2020-06-21 15:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2020-06-21 15:00:00.000,com.sec.android.app.shealth,2020-07-12 05:08:25.052,,c9a97feb-50a3-4041-aa62-8111c1d2a23c,"{""mTarget"":6000,""mValue"":8274}",tracker.pedometer,,
1,2020-07-16 15:00:06.076,UTC+0900,,2020-07-15 15:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2020-07-15 15:00:00.000,com.sec.android.app.shealth,2020-07-16 15:00:06.076,,26526786-ca14-41ca-b599-f009945d988f,"{""mTarget"":6000,""mValue"":10010}",tracker.pedometer,,
1,2020-06-02 09:15:01.873,UTC+0900,,2020-06-01 15:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2020-06-01 15:00:00.000,com.sec.android.app.shealth,2020-06-07 15:00:05.523,,c29ca0a0-2868-4be2-a64a-c6fd68d502cc,"{""mTarget"":6000,""mValue"":10200}",tracker.pedometer,,
0,2020-06-22 11:29:21.057,UTC+0900,,2020-06-22 11:29:21.013,,goal_activity_reward_goal_achieved,,,CHxXcBbd2u,2020-06-22 11:29:21.013,com.sec.android.app.shealth,2020-06-23 12:02:39.461,,f5a22088-ec52-4e2c-a7d8-56c13b7b7a42,"{""mIsCompleted"":false,""mValue"":76,""mValue2"":60}",goal.activity,,
1,2020-07-16 15:00:09.320,UTC+0900,,2020-07-13 15:00:00.000,100003,tracker_pedometer_reward_most_walking_day,,,CHxXcBbd2u,2020-07-13 15:00:00.000,com.sec.android.app.shealth,2020-07-16 15:00:09.320,,3fc78b67-1d5c-48b4-9b89-8d2189ad90ab,"{""mTarget"":-1,""mValue"":13521}",tracker.pedometer,,
0,2020-06-02 10:47:58.772,UTC+0900,,2020-06-02 10:47:58.701,,goal_activity_reward_goal_achieved,,,CHxXcBbd2u,2020-06-02 10:47:58.701,com.sec.android.app.shealth,2020-06-03 09:53:00.391,,567ab7e6-9b50-4aad-8fa7-bccce52b1888,"{""mIsCompleted"":false,""mValue"":95,""mValue2"":60}",goal.activity,,
1,2020-06-22 11:29:21.731,UTC+0900,,2020-06-21 15:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2020-06-21 15:00:00.000,com.sec.android.app.shealth,2020-07-12 05:08:26.317,,97f2daa9-080a-45a9-94ac-0979ae507897,"{""mTarget"":6000,""mValue"":8274}",tracker.pedometer,,
1,2020-07-16 15:00:10.698,UTC+0900,,2020-07-15 15:00:00.000,2099999,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2020-07-15 15:00:00.000,com.sec.android.app.shealth,2020-07-16 15:00:10.698,,f9b01a0f-6dcb-4544-bf49-39fd93f173ab,"{""mTarget"":6000,""mValue"":8996}",tracker.pedometer,,
1,2020-06-03 09:50:25.427,UTC+0900,,2020-06-02 15:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2020-06-02 15:00:00.000,com.sec.android.app.shealth,2020-06-08 15:00:02.147,,1690f4cc-584b-45ce-a74a-f99382fc4576,"{""mTarget"":6000,""mValue"":7550}",tracker.pedometer,,
1,2020-06-03 09:50:26.320,UTC+0900,,2020-06-02 15:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2020-06-02 15:00:00.000,com.sec.android.app.shealth,2020-06-08 15:00:32.928,,6f6ceaf2-9726-454f-aee9-03782d3c9517,"{""mTarget"":6000,""mValue"":7550}",tracker.pedometer,,
1,2020-06-23 12:00:41.003,UTC+0900,,2020-06-22 15:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2020-06-22 15:00:00.000,com.sec.android.app.shealth,2020-07-12 05:08:25.054,,3bcf7e00-2d41-4196-98a7-0f55490c3ada,"{""mTarget"":6000,""mValue"":6541}",tracker.pedometer,,
1,2020-07-17 05:36:49.157,UTC+0900,,2020-07-17 05:36:48.939,,goal_activity_reward_goal_achieved,,,CHxXcBbd2u,2020-07-17 05:36:48.939,com.sec.android.app.shealth,2020-07-17 05:36:49.157,,e83490ed-0767-4440-a9bc-ea46e1f5ec1a,"{""mIsCompleted"":false,""mValue"":60,""mValue2"":60}",goal.activity,,
0,2020-06-03 09:53:00.393,UTC+0900,,2020-06-03 09:53:00.354,,goal_activity_reward_goal_achieved,,,CHxXcBbd2u,2020-06-03 09:53:00.354,com.sec.android.app.shealth,2020-06-04 11:00:29.173,,1d2e622f-831a-4890-98f4-2b5d92446f4e,"{""mIsCompleted"":false,""mValue"":72,""mValue2"":60}",goal.activity,,
1,2020-06-23 12:00:42.186,UTC+0900,,2020-06-22 15:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2020-06-22 15:00:00.000,com.sec.android.app.shealth,2020-07-12 05:08:26.405,,22d833dd-d1c8-4832-9aef-b357b22aca51,"{""mTarget"":6000,""mValue"":6541}",tracker.pedometer,,
1,2020-07-17 07:12:03.405,UTC+0900,,2020-07-16 16:15:00.000,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,,,CHxXcBbd2u,2020-07-16 21:59:00.000,com.sec.android.app.shealth,2020-07-17 07:12:03.405,,98080069-9f58-4d76-86d3-001e0776a6d3,3,Sleep.Goal,,
0,2020-07-17 07:12:03.406,UTC+0900,,2020-07-15 15:45:00.000,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,,,CHxXcBbd2u,2020-07-15 21:52:00.000,com.sec.android.app.shealth,2020-07-17 07:12:03.406,,54a17694-e6c5-4468-be9a-d84a57e75ae8,2,Sleep.Goal,,
1,2020-06-04 10:56:41.150,UTC+0900,,2020-06-03 15:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2020-06-03 15:00:00.000,com.sec.android.app.shealth,2020-06-09 15:00:34.383,,370fd9bb-dfe6-4fb4-931c-ce561ee8297e,"{""mTarget"":6000,""mValue"":7936}",tracker.pedometer,,
0,2020-06-23 12:02:39.472,UTC+0900,,2020-06-23 12:02:39.438,,goal_activity_reward_goal_achieved,,,CHxXcBbd2u,2020-06-23 12:02:39.438,com.sec.android.app.shealth,2020-06-24 12:27:18.859,,c74b689f-c430-4c27-a54a-2d1e0d1686b2,"{""mIsCompleted"":false,""mValue"":61,""mValue2"":60}",goal.activity,,
1,2020-06-04 10:56:42.073,UTC+0900,,2020-06-03 15:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2020-06-03 15:00:00.000,com.sec.android.app.shealth,2020-06-09 15:00:35.504,,02e5dd3f-335b-4746-b5be-324d71173358,"{""mTarget"":6000,""mValue"":7936}",tracker.pedometer,,
1,2020-06-24 12:19:17.186,UTC+0900,,2020-06-23 15:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2020-06-23 15:00:00.000,com.sec.android.app.shealth,2020-07-12 05:08:25.090,,06f8cf2d-5d29-4c2e-881f-46005549eadd,"{""mTarget"":6000,""mValue"":6735}",tracker.pedometer,,
0,2020-07-17 07:12:03.406,UTC+0900,,2020-07-13 16:49:00.000,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,,,CHxXcBbd2u,2020-07-13 21:59:00.000,com.sec.android.app.shealth,2020-07-17 07:12:03.406,,691a1912-96bc-4fad-9c3e-d4a945607f0f,1,Sleep.Goal,,
0,2020-06-04 11:00:29.183,UTC+0900,,2020-06-04 11:00:29.133,,goal_activity_reward_goal_achieved,,,CHxXcBbd2u,2020-06-04 11:00:29.133,com.sec.android.app.shealth,2020-06-05 08:53:00.358,,6379d802-5d36-4bc2-99ff-c21aea9c4aba,"{""mIsCompleted"":false,""mValue"":75,""mValue2"":60}",goal.activity,,
1,2020-06-24 12:19:18.127,UTC+0900,,2020-06-23 15:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2020-06-23 15:00:00.000,com.sec.android.app.shealth,2020-07-12 05:08:26.472,,c7f21d9a-412c-40df-8ee7-6ca8d54da6c0,"{""mTarget"":6000,""mValue"":6735}",tracker.pedometer,,
0,2020-04-04 06:26:16.571,UTC+0900,,2020-04-04 06:26:16.554,,goal_activity_reward_goal_achieved,,,CHxXcBbd2u,2020-04-04 06:26:16.554,com.sec.android.app.shealth,2020-04-05 11:51:11.818,,1c4a8c08-b4de-4bcd-aed7-8d76a097480d,"{""mIsCompleted"":false,""mValue"":87,""mValue2"":60}",goal.activity,,
1,2020-06-05 08:45:20.225,UTC+0900,,2020-06-04 15:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2020-06-04 15:00:00.000,com.sec.android.app.shealth,2020-06-10 15:00:01.776,,c31b5fb8-631a-483a-b161-106c38a0877f,"{""mTarget"":6000,""mValue"":15257}",tracker.pedometer,,
0,2020-06-24 12:27:18.865,UTC+0900,,2020-06-24 12:27:18.846,,goal_activity_reward_goal_achieved,,,CHxXcBbd2u,2020-06-24 12:27:18.846,com.sec.android.app.shealth,2020-06-25 11:46:00.538,,f2deb588-8ed4-4d14-9412-93c1f413ecd8,"{""mIsCompleted"":false,""mValue"":62,""mValue2"":60}",goal.activity,,
1,2020-04-05 11:51:11.471,UTC+0900,,2020-04-04 15:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2020-04-04 15:00:00.000,com.sec.android.app.shealth,2020-04-10 15:00:04.417,,d2d3b6fc-0547-453a-b713-e43846d9b6a2,"{""mTarget"":6000,""mValue"":7726}",tracker.pedometer,,
1,2020-06-25 11:33:51.879,UTC+0900,,2020-06-24 15:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2020-06-24 15:00:00.000,com.sec.android.app.shealth,2020-07-12 05:08:25.089,,0a121ad3-1a3f-4875-8f5a-e473731f0795,"{""mTarget"":6000,""mValue"":8072}",tracker.pedometer,,
1,2020-06-05 08:46:32.119,UTC+0900,,2020-06-04 15:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2020-06-04 15:00:00.000,com.sec.android.app.shealth,2020-06-10 15:00:02.255,,a901cecb-144d-4276-92ea-6f6c7a2f2558,"{""mTarget"":6000,""mValue"":15257}",tracker.pedometer,,
0,2020-04-05 11:51:11.853,UTC+0900,,2020-04-05 11:51:11.804,,goal_activity_reward_goal_achieved,,,CHxXcBbd2u,2020-04-05 11:51:11.804,com.sec.android.app.shealth,2020-04-06 13:04:09.628,,1d30dffe-89d9-440b-8b13-52b43835498e,"{""mIsCompleted"":false,""mValue"":74,""mValue2"":60}",goal.activity,,
1,2020-06-25 11:33:53.430,UTC+0900,,2020-06-24 15:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2020-06-24 15:00:00.000,com.sec.android.app.shealth,2020-07-12 05:08:26.489,,1190c728-3af3-4fcb-ba6b-941827db1206,"{""mTarget"":6000,""mValue"":8072}",tracker.pedometer,,
1,2020-04-05 11:51:12.728,UTC+0900,,2020-04-04 15:00:00.000,100003,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2020-04-04 15:00:00.000,com.sec.android.app.shealth,2020-04-10 15:00:05.805,,8e91a0e1-3841-4163-a12e-9bb282ab6444,"{""mTarget"":6000,""mValue"":7726}",tracker.pedometer,,
0,2020-06-05 08:53:00.373,UTC+0900,,2020-06-05 08:53:00.318,,goal_activity_reward_goal_achieved,,,CHxXcBbd2u,2020-06-05 08:53:00.318,com.sec.android.app.shealth,2020-06-06 09:22:28.066,,fdb504ba-badc-45ae-8273-b293e00a9bfe,"{""mIsCompleted"":false,""mValue"":143,""mValue2"":60}",goal.activity,,
0,2020-06-25 11:46:00.567,UTC+0900,,2020-06-25 11:46:00.413,,goal_activity_reward_goal_achieved,,,CHxXcBbd2u,2020-06-25 11:46:00.413,com.sec.android.app.shealth,2020-06-26 11:30:34.621,,c8f7e7bc-a43e-4ee6-9754-de5c7fc309d4,"{""mIsCompleted"":false,""mValue"":75,""mValue2"":60}",goal.activity,,
1,2020-04-06 12:03:06.314,UTC+0900,,2020-04-05 15:00:00.000,10009,tracker_pedometer_reward_target_achieved,,,CHxXcBbd2u,2020-04-05 15:00:00.000,com.sec.android.app.shealth,2020-04-11 15:00:01.798,,51d04a9d-ca88-488d-963c-abd7ec419da0,"{""mTarget"":6000,""mValue"":7280}",tracker.pedometer,,
