com.samsung.shealth.tracker.pedometer_step_count,6105031,2
duration,run_step,version_code,walk_step,com.samsung.health.step_count.create_time,com.samsung.health.step_count.distance,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.custom,com.samsung.health.step_count.count,com.samsung.health.step_count.end_time,com.samsung.health.step_count.speed,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.start_time,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.update_time,com.samsung.health.step_count.datauuid,com.samsung.health.step_count.calorie,com.samsung.health.step_count.sample_position_type
5457,0,4,12,1595216108102,9.55,UTC+0900,,12,1595216100000,1.7500001,CHxXcBbd2u,1595216040000,com.sec.android.app.shealth,1595216108102,499ed5c5-77c9-4504-9fff-8897f4eec930,0.39,,
51244,0,4,90,1594558023630,78.29,UTC+0900,,105,1594557900000,1.5277778,CHxXcBbd2u,1594557840000,com.sec.android.app.shealth,1594558023630,7b2896ea-b2c9-478b-ad05-0ab55307899b,4.5,,
,0,,19,1595227739000,14.118408,UTC+0900,,19,1595227739000,1.3695326,xUcHHNl7co,1595227680000,com.sec.android.app.shealth,1595227739000,18ba273a-8bab-a4c3-adc5-cc2c41b76fbf,0.6674042,,
,0,,17,1595228579000,12.9157715,UTC+0900,,17,1595228579000,1.6023396,xUcHHNl7co,1595228520000,com.sec.android.app.shealth,1595228579000,0dde124a-4d7b-c85a-6295-9d9958694f65,0.59661865,,
1834,0,4,6,1594559473287,5.91,UTC+0900,,6,1594559520000,3.2222223,CHxXcBbd2u,1594559460000,com.sec.android.app.shealth,1594559473287,2d03ab5e-de67-4b08-828a-d5396940f6e2,0.31,,
19320,4,4,34,1595216726376,33.81,UTC+0900,,38,1595216160000,1.75,CHxXcBbd2u,1595216100000,com.sec.android.app.shealth,1595216726376,b49e367d-9ada-4450-b3c8-76db1acd1c17,1.65,,
,0,,61,1594557539000,45.785156,UTC+0900,,61,1594557539000,1.2674074,xUcHHNl7co,1594557480000,com.sec.android.app.shealth,1594557539000,a09bb966-f6da-b80b-ffb5-619331b2d54c,2.1439972,,
,0,,11,1594529819000,8.605225,UTC+0900,,11,1594529819000,1.5950153,xUcHHNl7co,1594529760000,com.sec.android.app.shealth,1594529819000,040c4f5b-8d6d-e3dc-e05f-2a57beda8842,0.38303375,,
,0,,107,1594557839000,83.05737,UTC+0900,,107,1594557839000,1.4658971,xUcHHNl7co,1594557780000,com.sec.android.app.shealth,1594557839000,23ecb258-f579-41dd-b239-a9e06b216bf9,3.7332458,,
60000,0,4,117,1594538066335,100.64,UTC+0900,,130,1594537440000,1.6773335,CHxXcBbd2u,1594537380000,com.sec.android.app.shealth,1594538066335,ba5bff14-6d0c-4fa4-b45d-bbf7b1fe1a44,3.9,,
5120,0,4,9,1595216726446,6.97,UTC+0900,,9,1595216220000,1.3611112,CHxXcBbd2u,1595216160000,com.sec.android.app.shealth,1595216726446,4cd86b86-9a1c-4440-b19e-e7e3f71d2d27,0.31,,
,0,,19,1594558139000,13.88623,UTC+0900,,19,1594558139000,1.3228488,xUcHHNl7co,1594558080000,com.sec.android.app.shealth,1594558139000,0b757ade-2f8f-e63f-b59d-e2d0ea7366f4,0.6720505,,
28832,0,4,56,1594538066745,44.05,UTC+0900,,56,1594537740000,1.5277778,CHxXcBbd2u,1594537680000,com.sec.android.app.shealth,1594538066745,8df2bd02-0eb0-48e4-8bb0-8e7466e40d1d,1.99,,
38182,0,4,83,1595216726513,66.82,UTC+0900,,83,1595216280000,1.75,CHxXcBbd2u,1595216220000,com.sec.android.app.shealth,1595216726513,2eb0853b-a874-4149-b5fc-7cca81ca9a18,2.54,,
,19,,57,1594558499000,62.90088,UTC+0900,,76,1594558499000,1.2716281,xUcHHNl7co,1594558440000,com.sec.android.app.shealth,1594558499000,70d13a7e-6fb6-4e64-0254-6173279d3e72,3.1052704,,
5263,0,4,13,1594538067036,7.76,UTC+0900,,10,1594538100000,1.4742308,CHxXcBbd2u,1594538040000,com.sec.android.app.shealth,1594538072421,16d334a8-c0bc-48e2-8827-804df9b3709f,0.34,,
12693,0,4,24,1595216726614,19.04,UTC+0900,,24,1595216400000,1.5,CHxXcBbd2u,1595216340000,com.sec.android.app.shealth,1595216726614,109098b1-dfc1-4e91-b6dc-159e51099255,0.76,,
,2,,50,1594558799000,41.487793,UTC+0900,,52,1594558799000,1.5556638,xUcHHNl7co,1594558740000,com.sec.android.app.shealth,1594558799000,b9adfed8-4b41-ff68-341b-b2088790410c,1.9403915,,
,0,,72,1595213999000,55.60498,UTC+0900,,72,1595213999000,1.5014263,xUcHHNl7co,1595213940000,com.sec.android.app.shealth,1595213999000,4753f8fa-17c2-49b7-99f4-df2d794ce0bd,2.514824,,
,0,,17,1594572479000,13.607178,UTC+0900,,17,1594572479000,1.6773789,xUcHHNl7co,1594572420000,com.sec.android.app.shealth,1594572479000,7060903d-d253-c6f2-ff49-e884e3df87ab,0.5899048,,
,0,,81,1594537379000,64.50607,UTC+0900,,81,1594537379000,1.7610397,xUcHHNl7co,1594537320000,com.sec.android.app.shealth,1594537379000,1e8fa3ed-619c-3e28-13c7-ff354e90cade,2.8130393,,
,0,,96,1595214059000,75.21924,UTC+0900,,96,1595214059000,1.4486868,xUcHHNl7co,1595214000000,com.sec.android.app.shealth,1595214059000,8073a168-5eb0-1127-b045-98914a902b02,3.382965,,
4394,0,4,13,1594573887328,10.81,UTC+0900,,13,1594573920000,2.459698,CHxXcBbd2u,1594573860000,com.sec.android.app.shealth,1594573891102,1abbab46-155c-4c6f-93aa-4ad1dccd6ce0,0.42999998,,
,2,,107,1595214119000,86.47754,UTC+0900,,109,1595214119000,1.5619417,xUcHHNl7co,1595214060000,com.sec.android.app.shealth,1595214119000,6628332e-e8bd-264d-62ea-a524b60386b7,3.9157867,,
,0,,113,1594537679000,88.77426,UTC+0900,,113,1594537679000,1.5945306,xUcHHNl7co,1594537620000,com.sec.android.app.shealth,1594537679000,5e4cf5ed-4ff9-43a0-d34f-a33e2b5c6c94,3.9300194,,
5875,2,4,12,1594593316092,25.53,UTC+0900,,14,1594593360000,4.345108,CHxXcBbd2u,1594593300000,com.sec.android.app.shealth,1594593316911,5170b488-2411-406d-ab60-8dd556c6f254,1.7199999,,
,0,,117,1595214179000,93.49072,UTC+0900,,117,1595214179000,1.6420838,xUcHHNl7co,1595214120000,com.sec.android.app.shealth,1595214179000,4c8028cb-44aa-1bd9-d0ef-fe0db4830d9e,4.1140137,,
,0,,87,1594537979000,68.19971,UTC+0900,,87,1594537979000,1.5940613,xUcHHNl7co,1594537920000,com.sec.android.app.shealth,1594537979000,bcffc828-7f79-20b1-adcc-1db6b65c9b93,3.0265808,,
9772,0,4,22,1594594441135,16.83,UTC+0900,,22,1594594380000,1.7222221,CHxXcBbd2u,1594594320000,com.sec.android.app.shealth,1594594441135,1fc70106-208e-45bb-a2a6-107633918457,0.77,,
,0,,24,1594538399000,18.339844,UTC+0900,,24,1594538399000,1.7017407,xUcHHNl7co,1594538340000,com.sec.android.app.shealth,1594538399000,8e927e32-fa05-1bb0-29e3-8b9548cf654e,0.8436966,,
,0,,113,1595214239000,87.9939,UTC+0900,,113,1595214239000,1.5585493,xUcHHNl7co,1595214180000,com.sec.android.app.shealth,1595214239000,208641c6-99ca-7c33-c00a-508fe7892921,3.9376526,,
,0,,56,1594592939000,43.286377,UTC+0900,,56,1594592939000,1.4742304,xUcHHNl7co,1594592880000,com.sec.android.app.shealth,1594592939000,bc0148eb-b7ce-b66f-fd9c-a59e5ebec2e9,1.9535751,,
,0,,92,1595214299000,70.15332,UTC+0900,,92,1595214299000,1.4384822,xUcHHNl7co,1595214240000,com.sec.android.app.shealth,1595214299000,0756cb5c-035b-cd89-9db2-6a723fc8c312,3.213211,,
,18,,18,1594538879000,29.036926,UTC+0900,,36,1594538879000,1.7637233,xUcHHNl7co,1594538820000,com.sec.android.app.shealth,1594538879000,e2c7c4b7-0bde-e02d-dfe5-d26c211a6944,1.5322723,,
,0,,17,1594593059000,11.849609,UTC+0900,,17,1594593059000,1.1501104,xUcHHNl7co,1594593000000,com.sec.android.app.shealth,1594593059000,a0ccf9d3-f70b-aabe-8e60-6ef0410fbe32,0.61235046,,
,0,,26,1595214359000,21.74878,UTC+0900,,26,1595214359000,1.38289,xUcHHNl7co,1595214300000,com.sec.android.app.shealth,1595214359000,eb669876-7152-bf45-00c5-559840b7c41c,1.1929169,,
,0,,20,1595215259000,15.59668,UTC+0900,,20,1595215259000,1.5643959,xUcHHNl7co,1595215200000,com.sec.android.app.shealth,1595215259000,087816fa-4917-39c9-3407-02d8ebf4ae6d,0.6964264,,
10483,0,4,16,1594558023254,14.56,UTC+0900,,16,1594557660000,1.3888888,CHxXcBbd2u,1594557600000,com.sec.android.app.shealth,1594558023254,e9cfe86f-3ed6-46dd-8e29-53b3afba77d5,0.77,,
,0,,22,1594593179000,19.906738,UTC+0900,,22,1594593179000,1.3786352,xUcHHNl7co,1594593120000,com.sec.android.app.shealth,1594593179000,dc38f481-ef8e-9515-4a78-634ee8ee4a7e,1.1854248,,
53820,0,4,108,1594558023758,83.72,UTC+0900,,108,1594557960000,1.5555556,CHxXcBbd2u,1594557900000,com.sec.android.app.shealth,1594558023758,89b5c70e-13f0-4cc7-a6dd-e439f83d38e2,3.77,,
,0,,85,1595215319000,66.086426,UTC+0900,,85,1595215319000,1.5503197,xUcHHNl7co,1595215260000,com.sec.android.app.shealth,1595215319000,53c29e9c-9dff-ba57-5bff-f5d92bf61c11,2.9629364,,
,0,,24,1594593299000,17.283691,UTC+0900,,24,1594593299000,1.3075835,xUcHHNl7co,1594593240000,com.sec.android.app.shealth,1594593299000,fd691511-ec47-f7d4-2789-f193fa88f138,0.8576889,,
,0,,18,1594557299000,13.98291,UTC+0900,,18,1594557299000,1.5518315,xUcHHNl7co,1594557240000,com.sec.android.app.shealth,1594557299000,72e5c340-af6f-121c-0284-18160bc1dbf4,0.6273842,,
,0,,108,1595215379000,83.45386,UTC+0900,,108,1595215379000,1.5244596,xUcHHNl7co,1595215320000,com.sec.android.app.shealth,1595215379000,70571ab2-b69f-f803-dbd9-8849b0a65849,3.7700043,,
,15,,15,1594593539000,26.203857,UTC+0900,,30,1594593539000,2.094684,xUcHHNl7co,1594593480000,com.sec.android.app.shealth,1594593539000,356bf1af-9902-6324-a848-a56d6a3f7814,1.2854462,,
,0,,49,1594557599000,36.580566,UTC+0900,,49,1594557599000,1.2785186,xUcHHNl7co,1594557540000,com.sec.android.app.shealth,1594557599000,5bc5da1c-f796-b986-12ce-93c32f1f5891,1.7201233,,
,0,,27,1594593659000,20.663818,UTC+0900,,27,1594593659000,1.4346952,xUcHHNl7co,1594593600000,com.sec.android.app.shealth,1594593659000,f4d6febc-5f72-4a93-69bf-ab291a9dc540,0.9425278,,
,0,,101,1595215439000,76.07886,UTC+0900,,101,1595215439000,1.3737537,xUcHHNl7co,1595215380000,com.sec.android.app.shealth,1595215439000,7d542a6f-17fb-3cd0-9911-d3f25fa17649,3.5331879,,
,0,,41,1595232839000,31.44336,UTC+0900,,41,1595232839000,1.6216059,xUcHHNl7co,1595232780000,com.sec.android.app.shealth,1595232839000,170a946f-7c20-cc1f-edea-28f9e4b05cb8,1.4365997,,
,0,,101,1595215499000,75.72998,UTC+0900,,101,1595215499000,1.3882319,xUcHHNl7co,1595215440000,com.sec.android.app.shealth,1595215499000,13a1824a-1812-7205-92ec-318503a1b4a5,3.5383759,,
,19,,27,1594593779000,60.655273,UTC+0900,,46,1594593779000,4.739272,xUcHHNl7co,1594593720000,com.sec.android.app.shealth,1594593779000,5e01a9a5-fc40-d766-7ea5-97a3324d0218,3.5307465,,
,0,,102,1595215559000,77.35742,UTC+0900,,102,1595215559000,1.3981371,xUcHHNl7co,1595215500000,com.sec.android.app.shealth,1595215559000,82862839-52d1-09fc-9717-d67abf96675d,3.566925,,
,0,,111,1594557899000,85.95056,UTC+0900,,111,1594557899000,1.4718992,xUcHHNl7co,1594557840000,com.sec.android.app.shealth,1594557899000,2f937909-619b-45b3-1386-70ae4f4e41da,3.873764,,
,0,,17,1594594379000,13.695801,UTC+0900,,17,1594594379000,1.7543452,xUcHHNl7co,1594594320000,com.sec.android.app.shealth,1594594379000,77512a43-1cbb-706a-30f0-9368d34e09e0,0.58584595,,
6994,0,4,16,1594595190749,12.370001,UTC+0900,,16,1594595220000,1.7684914,CHxXcBbd2u,1594595160000,com.sec.android.app.shealth,1594595722219,a6ba3d00-0e47-4fd3-aafe-5db696251c71,0.55,,
,9,,16,1594558259000,23.572388,UTC+0900,,25,1594558259000,3.066498,xUcHHNl7co,1594558200000,com.sec.android.app.shealth,1594558259000,ffea07d3-e341-3f2b-30c4-8d7a19164e5a,1.3406906,,
,0,,4,1595232899000,3.0839844,UTC+0900,,4,1595232899000,1.4813733,xUcHHNl7co,1595232840000,com.sec.android.app.shealth,1595232899000,b58b728a-eadf-0209-163f-397e309a76fe,0.13970947,,
,0,,28,1594558559000,21.3479,UTC+0900,,28,1594558559000,1.4694597,xUcHHNl7co,1594558500000,com.sec.android.app.shealth,1594558559000,a26c9a97-0171-8777-ecde-9e9f2453a215,0.97966003,,
,11,,52,1594558919000,57.13745,UTC+0900,,63,1594558919000,2.8096354,xUcHHNl7co,1594558860000,com.sec.android.app.shealth,1594558919000,7fb081c9-0986-0647-e0f7-cc71b25f5ed5,2.6982346,,
56405,0,4,120,1594595722395,103.41,UTC+0900,,129,1594595340000,1.8333334,CHxXcBbd2u,1594595280000,com.sec.android.app.shealth,1594595722395,b3a16259-6354-4db2-ac32-7b59779b49d1,3.87,,
60000,0,4,108,1594595722561,110.02,UTC+0900,,141,1594595460000,1.8336666,CHxXcBbd2u,1594595400000,com.sec.android.app.shealth,1594595722561,32e52614-ce4f-4e9f-8dfe-b26cac85218a,4.54,,
,0,,17,1594572899000,12.881592,UTC+0900,,17,1594572899000,1.5761275,xUcHHNl7co,1594572840000,com.sec.android.app.shealth,1594572899000,01a7f45b-ff1a-a718-1d2f-429872f076d3,0.5955658,,
52758,0,4,84,1594595722730,87.93,UTC+0900,,120,1594595580000,1.6666666,CHxXcBbd2u,1594595520000,com.sec.android.app.shealth,1594595722730,e7da784a-34ba-4017-a8b3-3f46d1da8d1a,4.82,,
,0,,25,1594591739000,18.875244,UTC+0900,,25,1594591739000,1.3230865,xUcHHNl7co,1594591680000,com.sec.android.app.shealth,1594591739000,39e2e9fc-1778-98ec-4d45-a4c482507711,0.8725128,,
,0,,20,1595232959000,15.186523,UTC+0900,,20,1595232959000,1.4610409,xUcHHNl7co,1595232900000,com.sec.android.app.shealth,1595232959000,12d8fa50-8f83-fc14-1e3c-6b7590575384,0.7016754,,
21687,0,4,45,1594595722935,37.35,UTC+0900,,46,1594595700000,1.7222223,CHxXcBbd2u,1594595640000,com.sec.android.app.shealth,1594595722935,aa5715f7-2e15-49bf-90a6-0e09a0f996d9,1.48,,
6268,0,4,11,1594594319186,8.01,UTC+0900,,11,1594593600000,1.2777778,CHxXcBbd2u,1594593540000,com.sec.android.app.shealth,1594594319186,9ccd05f9-d48b-4cc3-8549-3e0a07ee742f,0.41,,
37447,0,4,72,1594595777902,55.960014,UTC+0900,,72,1594595820000,1.4943523,CHxXcBbd2u,1594595760000,com.sec.android.app.shealth,1594595818317,c15bf8ca-689e-4f76-a5d2-fdad4061833f,2.5599995,,
3880,0,4,7,1594594452443,5.05,UTC+0900,,7,1594594500000,1.301354,CHxXcBbd2u,1594594440000,com.sec.android.app.shealth,1594594504465,90138c54-7047-4317-a03e-add6992e3ff4,0.26,,
,0,,38,1595233019000,29.587402,UTC+0900,,38,1595233019000,1.5510368,xUcHHNl7co,1595232960000,com.sec.android.app.shealth,1595233019000,2d0f9711-67a7-68d7-169d-38355689a552,1.3238678,,
,4,,59,1595234399000,49.77417,UTC+0900,,63,1595234399000,1.6147904,xUcHHNl7co,1595234340000,com.sec.android.app.shealth,1595234399000,d2a49da1-47a7-12db-8c75-f04b090cc16a,2.3857117,,
59241,0,4,120,1594597020136,94.31001,UTC+0900,,120,1594597080000,1.5919633,CHxXcBbd2u,1594597020000,com.sec.android.app.shealth,1594597279222,2f2bc4e9-049d-4d7e-8f4d-45c5fbebbd8d,3.949998,,
,0,,44,1594592999000,33.105713,UTC+0900,,44,1594592999000,1.3476901,xUcHHNl7co,1594592940000,com.sec.android.app.shealth,1594592999000,dda3090a-ce36-ecc4-5fb0-a6c7f12eb129,1.5462723,,
,20,,7,1595235599000,24.527832,UTC+0900,,27,1595235599000,2.2232366,xUcHHNl7co,1595235540000,com.sec.android.app.shealth,1595235599000,a96e6972-17d1-b044-c716-ea06c4da63ce,1.4001617,,
53388,0,4,93,1594597279381,88.98,UTC+0900,,123,1594597200000,1.6666666,CHxXcBbd2u,1594597140000,com.sec.android.app.shealth,1594597279381,5dba4957-fbfc-4638-9317-426559bf7d6d,4.9,,
,0,,64,1594593119000,47.534912,UTC+0900,,64,1594593119000,1.2645007,xUcHHNl7co,1594593060000,com.sec.android.app.shealth,1594593119000,823ebfee-b5d9-239f-5947-ab426cf8fe9c,2.246643,,
40472,0,4,79,1595236751006,61.42999,UTC+0900,,79,1595236800000,1.5178388,CHxXcBbd2u,1595236740000,com.sec.android.app.shealth,1595236799894,609118a4-c358-4ff9-b4db-add48414dbcf,2.5299983,,
,0,,34,1594593239000,25.439209,UTC+0900,,34,1594593239000,1.3848592,xUcHHNl7co,1594593180000,com.sec.android.app.shealth,1594593239000,fbc014dd-8b2c-87f7-7ba4-065374856481,1.1875534,,
29444,0,4,59,1595236800475,46.26001,UTC+0900,,59,1595236860000,1.571114,CHxXcBbd2u,1595236800000,com.sec.android.app.shealth,1595236928267,6efa572e-d2da-4d29-970e-6b9a620382b0,1.7799995,,
33600,0,4,25,1594597279490,56.539997,UTC+0900,,105,1594597320000,1.6826936,CHxXcBbd2u,1594597260000,com.sec.android.app.shealth,1594597359132,b634e6fc-7ebe-4ef8-81cf-3badcec9d119,6.4100003,,
,0,,25,1594593359000,19.763428,UTC+0900,,25,1594593359000,1.7560551,xUcHHNl7co,1594593300000,com.sec.android.app.shealth,1594593359000,6bea6af8-93af-1d54-b99b-7971ea50e944,0.86919403,,
,0,,31,1595235719000,23.60254,UTC+0900,,31,1595235719000,1.5955883,xUcHHNl7co,1595235660000,com.sec.android.app.shealth,1595235719000,bca960e7-8c46-d9d7-8998-137ab41db82e,1.0853577,,
56809,0,4,101,1594597451047,96.26,UTC+0900,,134,1594597440000,1.6944444,CHxXcBbd2u,1594597380000,com.sec.android.app.shealth,1594597451047,1f413da2-893d-4c63-b625-3dc7545dbd61,5.98,,
,0,,18,1595235779000,14.842285,UTC+0900,,18,1595235779000,2.355788,xUcHHNl7co,1595235720000,com.sec.android.app.shealth,1595235779000,161eb259-765d-d352-6c64-44c3c27afc65,0.5953369,,
,0,,31,1595235839000,24.86621,UTC+0900,,31,1595235839000,1.9597213,xUcHHNl7co,1595235780000,com.sec.android.app.shealth,1595235839000,00ea02b9-94ce-8852-01e6-123006702402,1.0830383,,
28700,0,4,54,1594597559872,46.24,UTC+0900,,54,1594597560000,1.6111112,CHxXcBbd2u,1594597500000,com.sec.android.app.shealth,1594597559872,8d490adf-1d73-4ace-ae87-971d5bf14d1b,2.14,,
,0,,78,1595236619000,64.61914,UTC+0900,,78,1595236619000,2.007532,xUcHHNl7co,1595236560000,com.sec.android.app.shealth,1595236619000,2a4628f5-8ec1-199f-6711-746b4675e1e9,2.8061829,,
22938,0,4,48,1594597814378,38.23,UTC+0900,,48,1594597680000,1.6666666,CHxXcBbd2u,1594597620000,com.sec.android.app.shealth,1594597814378,5177aba7-6a97-4479-b4f8-80fc03cbd180,1.52,,
,0,,20,1595236679000,16.150879,UTC+0900,,20,1595236679000,1.6490995,xUcHHNl7co,1595236620000,com.sec.android.app.shealth,1595236679000,3abdf497-a323-9d43-ad91-35a2350e8ee1,0.69236755,,
27912,0,4,57,1594598024341,44.97,UTC+0900,,57,1594597980000,1.6111112,CHxXcBbd2u,1594597920000,com.sec.android.app.shealth,1594598024341,af75c18b-c69c-4c1f-8a8f-3eecf1c74b87,1.82,,
,0,,39,1595236739000,30.33496,UTC+0900,,39,1595236739000,1.5375221,xUcHHNl7co,1595236680000,com.sec.android.app.shealth,1595236739000,ea3db008-5708-1733-cdeb-1b064a47d301,1.3591919,,
,0,,68,1595236799000,53.59131,UTC+0900,,68,1595236799000,1.6614164,xUcHHNl7co,1595236740000,com.sec.android.app.shealth,1595236799000,29047e5e-34af-2eb9-29d8-c74c440bd5a7,2.3638458,,
18385,0,4,37,1594599806356,28.6,UTC+0900,,37,1594599780000,1.5555556,CHxXcBbd2u,1594599720000,com.sec.android.app.shealth,1594599806356,924006fb-b2fe-4f2c-9409-a97cf3538079,1.3,,
,0,,40,1595236859000,31.5,UTC+0900,,40,1595236859000,1.6305784,xUcHHNl7co,1595236800000,com.sec.android.app.shealth,1595236858000,28ab1647-bf5b-b6d4-87bb-adddaf2e94b2,1.3912201,,
,0,,15,1594594679000,11.231689,UTC+0900,,15,1594594679000,1.4231627,xUcHHNl7co,1594594620000,com.sec.android.app.shealth,1594594679000,5b06d654-ac13-67d7-302a-cf308d274663,0.52497864,,
,0,,13,1594595159000,9.377197,UTC+0900,,13,1594595159000,1.1172296,xUcHHNl7co,1594595100000,com.sec.android.app.shealth,1594595159000,15605a09-bdb3-7fe1-24ba-9f19739f6d50,0.46376038,,
,0,,34,1594595279000,27.575928,UTC+0900,,34,1594595279000,1.8156519,xUcHHNl7co,1594595220000,com.sec.android.app.shealth,1594595279000,7238d278-ec11-47df-78dd-3184307e1355,1.1884613,,
,13,,120,1594595399000,111.12988,UTC+0900,,133,1594595399000,1.8586103,xUcHHNl7co,1594595340000,com.sec.android.app.shealth,1594595399000,350b221d-2895-85c8-8266-905bace76b62,5.12854,,
,0,,133,1594595519000,108.211426,UTC+0900,,133,1594595519000,1.8731855,xUcHHNl7co,1594595460000,com.sec.android.app.shealth,1594595519000,99350d99-68aa-331d-e31b-d5487571017d,4.6128693,,
,0,,63,1594595639000,49.811768,UTC+0900,,63,1594595639000,1.6597224,xUcHHNl7co,1594595580000,com.sec.android.app.shealth,1594595639000,0b67b87c-a768-db47-168d-d2942265038c,2.1892395,,
,0,,16,1594595759000,12.725098,UTC+0900,,16,1594595759000,1.701392,xUcHHNl7co,1594595700000,com.sec.android.app.shealth,1594595759000,332629e2-434f-6ea6-05bf-4aa934845c60,0.5554962,,
,0,,67,1594595819000,51.941162,UTC+0900,,67,1594595819000,1.6199412,xUcHHNl7co,1594595760000,com.sec.android.app.shealth,1594595819000,d8ef5f66-9227-59ee-e008-49c8b9f12ad8,2.3346405,,
,0,,17,1594597019000,13.349365,UTC+0900,,17,1594597019000,1.6631893,xUcHHNl7co,1594596960000,com.sec.android.app.shealth,1594597019000,4915c6fc-a5bb-445c-09df-d5826199f843,0.59103394,,
,0,,123,1594597079000,97.43042,UTC+0900,,123,1594597079000,1.6716976,xUcHHNl7co,1594597020000,com.sec.android.app.shealth,1594597079000,1ba30954-680d-8bdb-f885-7696d0b1a773,4.271866,,
,0,,123,1594597139000,97.7876,UTC+0900,,123,1594597139000,1.6984355,xUcHHNl7co,1594597080000,com.sec.android.app.shealth,1594597139000,f8f8975e-1c2e-a6f0-f685-fd2fc3409e37,4.2700043,,
,0,,123,1594597199000,97.535645,UTC+0900,,123,1594597199000,1.679976,xUcHHNl7co,1594597140000,com.sec.android.app.shealth,1594597199000,00333230-60ae-e7b1-aaae-436b217e4eab,4.2724,,
,0,,15,1594593599000,11.4470215,UTC+0900,,15,1594593599000,1.6179065,xUcHHNl7co,1594593540000,com.sec.android.app.shealth,1594593599000,0675871e-5a15-e4c4-4d0b-f3344ef45ebb,0.52716064,,
,0,,124,1594597259000,98.604004,UTC+0900,,124,1594597259000,1.6997107,xUcHHNl7co,1594597200000,com.sec.android.app.shealth,1594597259000,8ce75f48-9090-ff7b-1998-85cf99ae5fc9,4.304428,,
,0,,126,1594597319000,100.58301,UTC+0900,,126,1594597319000,1.711105,xUcHHNl7co,1594597260000,com.sec.android.app.shealth,1594597319000,80b57e75-2fc9-aa1c-d87c-4a6e35d62caa,4.3723755,,
,0,,119,1594597379000,93.73047,UTC+0900,,119,1594597379000,1.7410419,xUcHHNl7co,1594597320000,com.sec.android.app.shealth,1594597379000,4681f1e1-5544-88b1-9968-08d57cadba57,4.1380157,,
,0,,119,1594597439000,94.23193,UTC+0900,,119,1594597439000,1.7251507,xUcHHNl7co,1594597380000,com.sec.android.app.shealth,1594597439000,53a07432-2845-8e16-c7ba-4771caf903ed,4.135605,,
,0,,54,1594597499000,41.229492,UTC+0900,,54,1594597499000,1.5515245,xUcHHNl7co,1594597440000,com.sec.android.app.shealth,1594597499000,1e9c33ec-38be-d87b-e8b6-6a5f052b6668,1.8851624,,
,1,,99,1594593719000,81.0188,UTC+0900,,100,1594593719000,1.8077056,xUcHHNl7co,1594593660000,com.sec.android.app.shealth,1594593719000,661ec2db-d4ea-5f07-7937-81f6ca47ac2d,3.5340195,,
,0,,57,1594597559000,44.714355,UTC+0900,,57,1594597559000,1.5825758,xUcHHNl7co,1594597500000,com.sec.android.app.shealth,1594597559000,a3919305-6dbb-c284-de8a-3ad9d266f0a2,1.9835052,,
,0,,75,1594597619000,61.74414,UTC+0900,,75,1594597619000,1.7764004,xUcHHNl7co,1594597560000,com.sec.android.app.shealth,1594597619000,d6f8235f-8b6a-b4d6-cd32-5a5f676f831a,2.877121,,
,0,,47,1594597679000,36.458984,UTC+0900,,47,1594597679000,1.5580393,xUcHHNl7co,1594597620000,com.sec.android.app.shealth,1594597679000,5d487e88-e927-69ac-d63c-3b50e1e1afbc,1.6733246,,
,0,,59,1594597979000,45.336426,UTC+0900,,59,1594597979000,1.6460502,xUcHHNl7co,1594597920000,com.sec.android.app.shealth,1594597979000,0fa78032-3f91-57c3-b51f-005d04f03d71,2.062271,,
,25,,51,1594593839000,64.40381,UTC+0900,,76,1594593839000,1.7608917,xUcHHNl7co,1594593780000,com.sec.android.app.shealth,1594593839000,a1a88397-4e1b-a732-8986-1579e2b30bd6,3.5344238,,
,0,,15,1594598039000,11.187012,UTC+0900,,15,1594598039000,1.379911,xUcHHNl7co,1594597980000,com.sec.android.app.shealth,1594598039000,3d647ee8-02d4-75f4-f765-62a3419e2ffc,0.5275574,,
,0,,41,1594599779000,31.566406,UTC+0900,,41,1594599779000,1.5155952,xUcHHNl7co,1594599720000,com.sec.android.app.shealth,1594599779000,e00b76e2-1fb5-3242-cbb3-35960ee2d3c2,1.4310455,,
6468,0,4,12,1594602533597,9.09,UTC+0900,,12,1594602540000,1.405212,CHxXcBbd2u,1594602480000,com.sec.android.app.shealth,1594602536477,06b2e0b5-e886-46da-b81b-e8f7a32fb079,0.42999998,,
